file_path,device,is_behavior,set_type,type_label,brand_label,device_label,sample_file,sample_base,seq_feature_path,raw_feature_path,behavior_type,idle_group
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00279_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00279.csv,honeywell-thermostat__2019-04-26_idle__00279,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00279_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00279_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00014_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00014.csv,honeywell-thermostat__2019-04-26_idle__00014,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00014_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00014_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00402_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00402.csv,honeywell-thermostat__2019-04-26_idle__00402,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00402_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00402_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00336_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00336.csv,honeywell-thermostat__2019-04-26_idle__00336,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00336_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00336_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00198_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00198.csv,honeywell-thermostat__2019-04-26_idle__00198,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00198_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00198_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00267_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00267.csv,honeywell-thermostat__2019-04-26_idle__00267,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00267_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00267_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00003_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00003.csv,honeywell-thermostat__2019-04-26_idle__00003,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00003_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00003_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00293_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00293.csv,honeywell-thermostat__2019-04-26_idle__00293,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00293_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00293_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00075_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00075.csv,honeywell-thermostat__2019-04-26_idle__00075,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00075_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00075_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00018_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00018.csv,honeywell-thermostat__2019-04-26_idle__00018,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00018_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00018_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00183_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00183.csv,honeywell-thermostat__2019-04-26_idle__00183,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00183_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00183_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00489_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00489.csv,honeywell-thermostat__2019-04-26_idle__00489,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00489_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00489_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00072_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00072.csv,honeywell-thermostat__2019-04-26_idle__00072,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00072_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00072_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00322_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00322.csv,honeywell-thermostat__2019-04-26_idle__00322,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00322_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00322_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00377_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00377.csv,honeywell-thermostat__2019-04-26_idle__00377,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00377_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00377_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00447_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00447.csv,honeywell-thermostat__2019-04-26_idle__00447,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00447_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00447_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00404_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00404.csv,honeywell-thermostat__2019-04-26_idle__00404,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00404_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00404_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00113_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00113.csv,honeywell-thermostat__2019-04-26_idle__00113,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00113_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00113_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00021_stat.csv,honeywell-thermostat,0,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__2019-04-26_idle__00021.csv,honeywell-thermostat__2019-04-26_idle__00021,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00021_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/idle/2019-04-26_idle/honeywell-thermostat__2019-04-26_idle__00021_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00001_stat.csv,honeywell-thermostat,1,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__android_lan_set__00001.csv,honeywell-thermostat__android_lan_set__00001,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00001_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00001_raw.npz,android_lan_set,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00027_stat.csv,honeywell-thermostat,1,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__android_lan_set__00027.csv,honeywell-thermostat__android_lan_set__00027,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00027_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00027_raw.npz,android_lan_set,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00024_stat.csv,honeywell-thermostat,1,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__android_lan_set__00024.csv,honeywell-thermostat__android_lan_set__00024,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00024_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00024_raw.npz,android_lan_set,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00002_stat.csv,honeywell-thermostat,1,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__android_lan_set__00002.csv,honeywell-thermostat__android_lan_set__00002,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00002_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00002_raw.npz,android_lan_set,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00011_stat.csv,honeywell-thermostat,1,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__android_lan_set__00011.csv,honeywell-thermostat__android_lan_set__00011,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00011_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00011_raw.npz,android_lan_set,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00030_stat.csv,honeywell-thermostat,1,unknown,HomeAutomation,Honeywell,honeywell-thermostat,honeywell-thermostat__android_lan_set__00030.csv,honeywell-thermostat__android_lan_set__00030,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00030_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/honeywell-thermostat/activity/android_lan_set/honeywell-thermostat__android_lan_set__00030_raw.npz,android_lan_set,
